no,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
40495,18, Private,0, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
40496,38, Private,0, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
40497,26, Private,0, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
40498,52, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
40499,30, Private,0, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,4386,0,40, United-States,0
40500,34, Private,0, HS-grad,9, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States,0
40501,72, Federal-gov,0, 11th,7, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,8, Canada,0
40502,43, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
40503,25, Private,0, Some-college,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,34, United-States,0
40504,22, Private,0, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Male,0,0,20, United-States,0
40505,35, Private,0, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
40506,59, Local-gov,0, 10th,6, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States,1
40507,32, Private,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States,1
40508,29, Private,0, Some-college,10, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,0
40509,40, Private,0, Prof-school,15, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines,0
40510,29, Private,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
40511,23, Private,0, Some-college,10, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,22, United-States,0
40512,30, Private,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,42, United-States,0
40513,24, Private,0, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand,1
40514,31, Private,0, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
40515,51, State-gov,1, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,7298,0,40, United-States,1
40516,43, Private,0, 11th,7, Never-married, Transport-moving, Not-in-family, White, Male,0,0,42, United-States,0
40517,28, Private,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
40518,31, Private,0, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,40, United-States,0
40519,18, ?,0, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,30, United-States,0
40520,37, Private,0, HS-grad,9, Married-spouse-absent, Farming-fishing, Other-relative, White, Male,0,0,12, Mexico,0
40521,29, State-gov,0, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States,0
40522,60, Private,0, 12th,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1
40523,24, Private,0, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0
40524,34, Private,0, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
40525,55, Self-emp-not-inc,0, 9th,5, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, United-States,0
40526,43, Private,0, Masters,14, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,1
40527,65, Self-emp-not-inc,1, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2174,10, United-States,1
40528,36, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
40529,42, Private,0, Bachelors,13, Separated, Other-service, Not-in-family, White, Female,0,0,50, United-States,1
40530,33, Local-gov,0, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,1
40531,28, Private,0, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
40532,17, ?,0, 9th,5, Never-married, ?, Own-child, White, Male,0,0,5, United-States,0
40533,32, State-gov,0, Some-college,10, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40, United-States,0
40534,36, Private,1, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,2258,70, United-States,0
40535,42, State-gov,0, Some-college,10, Separated, Tech-support, Unmarried, White, Female,0,0,40, United-States,0
40536,26, Private,0, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, United-States,0
40537,26, Private,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
40538,64, Self-emp-not-inc,1, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, ?,1
40539,29, Local-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1
40540,27, Private,0, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,0
40541,41, Private,0, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,1
40542,29, Private,0, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,1
40543,35, Local-gov,1, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7298,0,40, Philippines,1
40544,32, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0
40545,33, Private,0, HS-grad,9, Never-married, Transport-moving, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States,0
40546,28, Self-emp-inc,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
40547,40, Federal-gov,0, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
40548,22, Private,0, Assoc-voc,11, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, South,0
40549,45, Private,0, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States,1
40550,41, Private,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
40551,19, Federal-gov,0, HS-grad,9, Married-AF-spouse, Sales, Wife, White, Female,0,0,40, United-States,0
40552,33, Private,0, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,20, United-States,0
40553,29, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,0
40554,47, Private,0, 12th,8, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
40555,71, ?,1, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,6514,0,40, United-States,1
40556,21, Local-gov,0, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
40557,69, Private,0, HS-grad,9, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,8, United-States,0
40558,31, Private,0, Bachelors,13, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
40559,52, Self-emp-inc,0, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,65, United-States,0
40560,17, Private,0, 10th,6, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,10, El-Salvador,0
40561,18, Private,0, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
40562,63, Private,0, Some-college,10, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
40563,31, Private,0, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
40564,42, Private,0, Some-college,10, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0
40565,56, Private,0, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,80, United-States,1
40566,64, ?,0, Assoc-voc,11, Married-civ-spouse, ?, Wife, White, Female,0,0,15, United-States,1
40567,65, Private,1, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2246,40, United-States,1
40568,31, Private,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
40569,28, Private,0, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
40570,53, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States,0
40571,50, Private,0, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
40572,80, Private,0, HS-grad,9, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States,0
40573,43, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
40574,22, Private,0, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
40575,26, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,96, United-States,0
40576,38, Self-emp-inc,0, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,1
40577,49, Self-emp-inc,0, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
40578,27, ?,0, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,30, United-States,0
40579,34, Private,0, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
40580,23, Private,0, HS-grad,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
40581,46, Private,0, HS-grad,9, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,1
40582,60, Private,0, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,0
40583,38, Private,0, Some-college,10, Married-spouse-absent, Prof-specialty, Own-child, Black, Female,0,0,40, United-States,0
40584,33, Private,0, 10th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
40585,46, Local-gov,0, Bachelors,13, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,50, United-States,1
40586,23, Private,0, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,0
40587,29, Private,0, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
40588,28, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
40589,51, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,0
40590,58, Private,0, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,60, United-States,1
40591,40, Federal-gov,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1579,40, United-States,0
40592,24, Private,0, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,20, Canada,0
40593,49, Private,0, Some-college,10, Never-married, Priv-house-serv, Not-in-family, Black, Female,0,0,90, Jamaica,0
40594,33, Private,0, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,3908,0,50, United-States,0
40595,33, Federal-gov,0, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,42, United-States,1
40596,39, Private,0, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
40597,22, Private,0, 10th,6, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
40598,24, Private,0, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0
40599,43, Federal-gov,0, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
40600,67, Private,0, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States,0
40601,61, Self-emp-not-inc,0, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
40602,61, ?,0, Bachelors,13, Divorced, ?, Unmarried, White, Female,0,0,40, United-States,0
40603,19, ?,0, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,35, United-States,0
40604,31, Local-gov,0, HS-grad,9, Divorced, Protective-serv, Other-relative, White, Male,0,0,45, United-States,0
40605,28, Private,0, Bachelors,13, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States,0
40606,17, Private,0, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
40607,21, Private,0, Assoc-voc,11, Never-married, Other-service, Own-child, White, Female,0,0,36, United-States,0
40608,43, Private,0, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
40609,28, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
40610,25, Private,0, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States,1
40611,38, Private,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, ?,0
40612,46, Private,1, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,45, United-States,1
40613,45, Local-gov,0, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1
40614,39, Private,0, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States,1
40615,20, ?,0, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
40616,64, Private,0, HS-grad,9, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,0
40617,59, Private,0, Assoc-acdm,12, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
40618,51, Self-emp-not-inc,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
40619,17, Private,0, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Canada,0
40620,37, Local-gov,0, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,1
40621,31, Private,0, HS-grad,9, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,38, United-States,1
40622,27, Private,0, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
40623,41, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,32, United-States,1
40624,39, Local-gov,1, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1887,40, United-States,1
40625,30, Private,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
40626,32, State-gov,0, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States,1
40627,21, Private,0, HS-grad,9, Never-married, Sales, Other-relative, White, Female,0,0,19, United-States,0
40628,46, ?,0, 5th-6th,3, Married-civ-spouse, ?, Husband, White, Male,0,0,40, Mexico,1
40629,55, Private,0, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,1
40630,17, Private,0, 10th,6, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,0
40631,48, Self-emp-inc,0, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Greece,0
40632,39, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Sales, Wife, Black, Female,0,0,54, Dominican-Republic,0
40633,29, Private,0, Some-college,10, Separated, Tech-support, Unmarried, White, Female,0,0,40, United-States,0
40634,47, Local-gov,0, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
40635,38, Private,0, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
40636,62, Self-emp-not-inc,0, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,10, United-States,1
40637,45, Local-gov,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
40638,63, Self-emp-inc,0, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
40639,24, Private,0, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,0
40640,36, Private,0, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,12, United-States,0
40641,24, Private,0, HS-grad,9, Never-married, Other-service, Own-child, White, Female,594,0,15, United-States,0
40642,36, Federal-gov,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,1
40643,44, Private,0, Some-college,10, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,37, United-States,0
40644,42, Private,0, HS-grad,9, Divorced, Other-service, Not-in-family, Black, Male,0,0,52, United-States,0
40645,41, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, United-States,0
40646,53, Self-emp-not-inc,0, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0
40647,35, Private,0, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
40648,37, Private,0, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
40649,17, ?,0, 10th,6, Never-married, ?, Own-child, White, Female,0,0,16, United-States,0
40650,39, Self-emp-not-inc,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal,0
40651,31, Private,0, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,3325,0,40, United-States,0
40652,23, State-gov,0, 12th,8, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States,0
40653,45, Federal-gov,0, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,20, United-States,0
40654,44, Private,0, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,1
40655,31, Private,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
40656,22, Private,0, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
40657,29, Private,0, Some-college,10, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States,0
40658,21, Private,0, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Own-child, White, Female,0,0,40, Dominican-Republic,0
40659,41, Federal-gov,0, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
40660,42, Federal-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
40661,19, State-gov,0, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,0,0,12, United-States,0
40662,36, Local-gov,0, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, China,1
40663,40, Private,0, HS-grad,9, Married-civ-spouse, Sales, Other-relative, White, Female,0,0,24, United-States,1
40664,32, Private,0, 10th,6, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
40665,49, Private,1, Bachelors,13, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,15024,0,40, ?,1
40666,64, State-gov,0, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,1
40667,22, Private,0, Assoc-voc,11, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
40668,46, Private,0, HS-grad,9, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,25, United-States,0
40669,27, Private,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0
40670,43, Private,0, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,46, United-States,0
40671,26, Federal-gov,0, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,0,0,50, Japan,0
40672,45, Private,0, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,72, United-States,0
40673,37, Private,0, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,25, United-States,0
40674,43, Private,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States,0
40675,45, Private,0, Assoc-voc,11, Divorced, Sales, Not-in-family, White, Female,0,0,44, United-States,0
40676,38, Self-emp-inc,0, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
40677,50, Private,0, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Iran,0
40678,43, Private,0, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
40679,25, Private,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1
40680,51, Self-emp-not-inc,1, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,2415,40, China,1
40681,61, ?,0, 7th-8th,4, Divorced, ?, Not-in-family, White, Male,0,0,20, United-States,0
40682,47, Private,1, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, United-States,1
40683,69, Private,0, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
40684,37, Self-emp-inc,0, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,70, United-States,0
40685,44, Private,1, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States,1
40686,47, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
40687,45, ?,0, Some-college,10, Divorced, ?, Not-in-family, White, Female,0,0,35, United-States,0
40688,34, Self-emp-not-inc,0, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
40689,21, Private,0, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,22, United-States,0
40690,40, Private,0, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
40691,29, Private,0, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States,0
40692,49, Private,0, Assoc-voc,11, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0,1380,42, United-States,0
40693,58, Private,1, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,14344,0,48, United-States,1
40694,76, Self-emp-not-inc,0, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,28, United-States,0
40695,18, Private,0, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,33, United-States,0
40696,49, Private,1, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, United-States,1
40697,45, Federal-gov,0, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,80, United-States,1
40698,49, Private,0, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States,1
40699,39, Private,0, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
40700,58, Private,0, 9th,5, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
40701,25, Private,0, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States,0
40702,36, Federal-gov,0, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
40703,57, Private,0, 7th-8th,4, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,0
40704,23, Private,0, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States,0
40705,46, State-gov,1, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,1
40706,33, Private,0, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States,0
40707,35, Private,0, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
40708,65, Private,0, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,2346,0,40, United-States,0
40709,26, Local-gov,0, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,55, United-States,0
40710,25, Private,0, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
40711,56, Private,0, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Germany,0
40712,39, Local-gov,0, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, United-States,1
40713,22, Private,0, 9th,5, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines,0
40714,28, Private,0, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,1
40715,59, Self-emp-inc,0, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
40716,41, Private,1, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,45, United-States,1
40717,56, Self-emp-not-inc,0, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States,0
40718,38, Private,0, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
40719,44, Private,0, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,1
40720,25, Self-emp-not-inc,0, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,1
40721,18, Private,0, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,30, Italy,0
40722,31, Private,0, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,1
40723,34, Private,0, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
40724,23, Private,0, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
40725,45, Private,0, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,30, United-States,0
40726,39, Private,1, Assoc-voc,11, Widowed, Exec-managerial, Unmarried, White, Female,0,3004,40, United-States,1
40727,20, Private,0, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,2, United-States,0
40728,49, Private,1, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States,1
40729,35, Private,0, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
40730,26, State-gov,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, ?,0
40731,21, State-gov,0, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,43, United-States,0
40732,22, Private,0, Assoc-voc,11, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
40733,31, Private,0, 12th,8, Never-married, Sales, Not-in-family, White, Male,4650,0,50, United-States,1
40734,40, Private,0, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, United-States,1
40735,35, Private,0, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
40736,45, State-gov,0, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, Female,0,0,43, United-States,0
40737,57, Private,0, 5th-6th,3, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
40738,37, Private,0, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States,1
40739,42, Local-gov,0, HS-grad,9, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States,0
40740,40, Private,0, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0
40741,54, Private,0, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,1
